date,state_abb,short_name,state,pop,date_type,doses_distributed,doses_administered,dist_per_100k,admin_per_100k,administered_moderna,administered_pfizer,administered_janssen,administered_unk_manuf,administered_dose2_pop_pct,administered_18plus,admin_per_100k_18plus,distributed_per_100k_18plus,administered_65plus,admin_per_100k_65plus,distributed_per_100k_65plus,administered_dose2_recip,administered_dose2_recip_18plus,administered_dose2_recip_18plus_pop_pct,distributed_unk_manuf,series_complete_moderna,series_complete_pfizer,series_complete_janssen,series_complete_unk_manuf,series_complete_moderna_18plus,series_complete_pfizer_18plus,series_complete_janssen_18plus,series_complete_unk_manuf_18plus,series_complete_moderna_65plus,series_complete_pfizer_65plus,series_complete_janssen_65plus,series_complete_unk_manuf_65plus,administered_fed_ltc,administered_fed_ltc_dose1,administered_fed_ltc_dose2,series_complete_fed_ltc,skipped,skip_n,mmwr_week,ratio_admin_dist,administered_dose1,administered_dose2,administered_dose_other,administered_dose1_per_100k,administered_dose2_per_100k,administered_dose_other_per_100k,runid,recip_administered,census2019_18plus_pop,administered_dose1_recip,administered_dose1_pop_pct,administered_dose1_recip_18plus,administered_dose1_recip_18plus_pop_pct,administered_dose1_recip_65plus,administered_dose1_recip_65plus_pop_pct,series_complete_yes,series_complete_pop_pct,series_complete_18plus,series_complete_18plus_pop_pct,series_complete_65plus,series_complete_65plus_pop_pct,merge,distributed_janssen,distributed_moderna,distributed_pfizer,n,new_dist,new_admin,new_dist_all,new_admin_all,new_dose1,new_dose2,new_fully_vax,new_admin_jj,new_partial_vax,max_date_ind,unknown_dose,category,pop18,series_complete_march8,series_complete_march9,doses_rank,complete_18_rank,complete_65_rank,dose1_18_rank,dose1_65_rank
2021-03-29,MA,MAA,Massachusetts,6892503,NA,3848770,3495331,55840,50712,1696716,1714188,84366,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,2293964,NA,NA,NA,NA,NA,NA,NA,-Inf,2293964,33.3,2286758,41.3,949278,81.2,1256616,18.2,1254225,22.6,609898,52.2,NA,102200,1869500,1877070,84,0,71078,0,71078,42875,NA,29063,1664,42875,No,0,state,5539703,NA,NA,6,17,21,5.5,8
2021-03-30,MA,MAA,Massachusetts,6892503,NA,4117900,3535818,59745,51299,1717158,1733633,84966,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,2316988,NA,NA,NA,NA,NA,NA,NA,-Inf,2316988,33.6,2309308,41.7,952267,81.4,1275456,18.5,1273011,23,619978,53,NA,119600,1935200,2063100,85,269130,40487,269130,40487,23024,NA,18840,600,23024,No,0,state,5539703,NA,NA,7,17,21,6,8
2021-03-31,MA,MAA,Massachusetts,6892503,NA,4270280,3611067,61955,52391,1751464,1772862,86677,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,2362261,NA,NA,NA,NA,NA,NA,NA,-Inf,2362261,34.3,2353998,42.5,959037,82,1307031,19,1304526,23.5,637552,54.5,NA,139000,2028400,2102880,86,152380,75249,152380,75249,45273,NA,31575,1711,45273,No,0,state,5539703,NA,NA,7,16.5,20,5,7
2021-04-01,MA,MAA,Massachusetts,6892503,NA,4396850,3685186,63792,53467,1784362,1811469,89291,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,2404819,NA,NA,NA,NA,NA,NA,NA,-Inf,2404819,34.9,2395646,43.2,965723,82.6,1341408,19.5,1338836,24.2,654889,56,NA,148300,2062600,2185950,87,126570,74119,126570,74119,42558,NA,34377,2614,42558,No,0,state,5539703,NA,NA,6,17,19,6,7
2021-04-02,MA,MAA,Massachusetts,6892503,NA,4461100,3771380,64724,54717,1818234,1861239,91843,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,2458457,NA,NA,NA,NA,NA,NA,NA,-Inf,2458457,35.7,2448398,44.2,972806,83.2,1377011,20,1374349,24.8,671759,57.4,NA,170100,2064100,2226900,88,64250,86194,64250,86194,53638,NA,35603,2552,53638,No,0,state,5539703,NA,NA,7,17,18,6,7
2021-04-03,MA,MAA,Massachusetts,6892503,NA,4604300,3868668,66802,56129,1855994,1917576,95032,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,2519546,NA,NA,NA,NA,NA,NA,NA,-Inf,2519546,36.6,2508268,45.3,979648,83.8,1416618,20.6,1413839,25.5,690291,59,NA,240500,2136900,2226900,89,143200,97288,143200,97288,61089,NA,39607,3189,61089,No,0,state,5539703,NA,NA,7,17,17,6,6
2021-04-04,MA,MAA,Massachusetts,6892503,NA,4604300,3968332,66802,57575,1894775,1975504,97987,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,2581225,NA,NA,NA,NA,NA,NA,NA,-Inf,2581225,37.4,2508560,45.3,979686,83.8,1458104,21.2,1414500,25.5,690631,59.1,NA,240500,2136900,2226900,90,0,99664,0,99664,61679,NA,41486,2955,61679,No,0,state,5539703,NA,NA,6,17,17,6,6
2021-04-05,MA,MAA,Massachusetts,6892503,NA,4604300,4041785,66802,58640,1921239,2019448,101032,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,2628913,NA,NA,NA,NA,NA,NA,NA,-Inf,2628913,38.1,2509005,45.3,979783,83.8,1487084,21.6,1414888,25.5,690848,59.1,NA,240500,2136900,2226900,91,0,73453,0,73453,47688,NA,28980,3045,47688,No,0,state,5539703,NA,NA,7,17,17,6.5,6
2021-04-06,MA,MAA,Massachusetts,6892503,NA,4891900,4079774,70974,59191,1934996,2042858,101854,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,2654349,NA,NA,NA,NA,NA,NA,NA,-Inf,2654349,38.5,2640079,47.7,992204,84.9,1500461,21.8,1497478,27,721145,61.7,NA,268000,2163000,2460900,92,287600,37989,287600,37989,25436,NA,13377,822,25436,No,0,state,5539703,NA,NA,8,16.5,14,4,6
2021-04-07,MA,MAA,Massachusetts,6892503,NA,5001550,4161913,72565,60383,1966416,2091195,104236,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,2700986,NA,NA,NA,NA,NA,NA,NA,-Inf,2700986,39.2,2685977,48.5,996561,85.2,1538460,22.3,1535381,27.7,735054,62.9,NA,298300,2236500,2466750,93,109650,82139,109650,82139,46637,NA,37999,2382,46637,No,0,state,5539703,NA,NA,7,16.5,14,4,6
2021-04-08,MA,MAA,Massachusetts,6892503,NA,5132600,4252091,74466,61692,1996275,2140883,114866,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,2760594,NA,NA,NA,NA,NA,NA,NA,-Inf,2760594,40.1,2744302,49.5,1001871,85.7,1580322,22.9,1577083,28.5,746755,63.9,NA,309700,2256700,2566200,94,131050,90178,131050,90178,59608,NA,41862,10630,59608,No,0,state,5539703,NA,NA,8,16,14,4,5
2021-04-09,MA,MAA,Massachusetts,6892503,NA,5211830,4345857,75616,63052,2023274,2191872,130643,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,2823706,NA,NA,NA,NA,NA,NA,NA,-Inf,2823706,41,2805943,50.7,1006980,86.1,1627036,23.6,1623572,29.3,758355,64.9,NA,317400,2270900,2623530,95,79230,93766,79230,93766,63112,NA,46714,15777,63112,No,0,state,5539703,NA,NA,7,17,14,6,5.5
2021-04-10,MA,MAA,Massachusetts,6892503,NA,5331330,4461283,77350,64727,2060631,2257423,143161,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,2891527,NA,NA,NA,NA,NA,NA,NA,-Inf,2891527,42,2872209,51.8,1012943,86.6,1687323,24.5,1683557,30.4,775248,66.3,NA,361500,2346300,2623530,96,119500,115426,119500,115426,67821,NA,60287,12518,67821,No,0,state,5539703,NA,NA,8,13.5,13,6.5,5
2021-04-11,MA,MAA,Massachusetts,6892503,NA,5331330,4569777,77350,66301,2092606,2318282,158821,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,2964422,NA,NA,NA,NA,NA,NA,NA,-Inf,2964422,43,2943460,53.1,1018173,87.1,1738537,25.2,1734524,31.3,787056,67.3,NA,361500,2346300,2623530,97,0,108494,0,108494,72895,NA,51214,15660,72895,No,0,state,5539703,NA,NA,7,14,14,5,4.5
2021-04-12,MA,MAA,Massachusetts,6892503,NA,5331330,4651716,77350,67490,2116034,2360914,174700,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,3021548,NA,NA,NA,NA,NA,NA,NA,-Inf,3021548,43.8,2998657,54.1,1021353,87.3,1779448,25.8,1775215,32,794060,67.9,NA,361500,2346300,2623530,98,0,81939,0,81939,57126,NA,40911,15879,57126,No,0,state,5539703,NA,NA,7,13,14,5,5
2021-04-13,MA,MAA,Massachusetts,6892503,NA,5494910,4708134,79723,68308,2129553,2393033,185480,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,3065443,NA,NA,NA,NA,NA,NA,NA,-Inf,3065443,44.5,3040928,54.9,1023620,87.5,1803735,26.2,1799298,32.5,797680,68.2,NA,375100,2351200,2768610,99,163580,56418,163580,56418,43895,NA,24287,10780,43895,No,0,state,5539703,NA,NA,8,15.5,13.5,5,5
2021-04-14,MA,MAA,Massachusetts,6892503,Report,5610090,4800301,81394,69645,2157249,2444951,198033,68,23.9,4769891,86104,101271,1782388,152428,479769,1650554,1646377,29.7,0,801671,848870,198656,13,801421,844943,198117,13,368074,387187,51454,9,NA,NA,NA,NA,No,0,NA,NA,3124643,1650554,NA,NA,NA,NA,NA,NA,-Inf,3124643,45.3,3098484,55.9,1027508,87.9,1849210,26.8,1844494,33.3,806724,69,NA,376000,2437400,2796690,100,115180,92167,115180,92167,59200,NA,45475,12553,59200,Yes,0,state,5539703,NA,NA,6,14.5,13,5,5
2021-01-05,MI,MIA,Michigan,9986857,NA,478800,99040,4794,992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,1,0,0,478800,99040,0,0,0,0,0,No,99040,state,7842924,NA,NA,46,23,23,23,23
2021-01-06,MI,MIA,Michigan,9986857,NA,480750,124689,4814,1249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,2,1950,25649,1950,25649,NA,NA,NA,NA,NA,No,124689,state,7842924,NA,NA,41,23,23,23,23
2021-01-07,MI,MIA,Michigan,9986857,NA,662450,137887,6633,1381,26672,111215,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,3,181700,13198,181700,13198,NA,NA,NA,NA,NA,No,137887,state,7842924,NA,NA,41,23,23,23,23
2021-01-08,MI,MIA,Michigan,9986857,NA,662550,156251,6634,1565,34210,122041,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,4,100,18364,100,18364,NA,NA,NA,NA,NA,No,156251,state,7842924,NA,NA,42,23,23,23,23
2021-01-09,MI,MIA,Michigan,9986857,NA,662550,156251,7669,2227,53857,168522,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master Only,NA,NA,NA,5,0,0,0,0,NA,NA,NA,NA,NA,No,156251,state,7842924,NA,NA,42,23,23,23,23
2021-01-10,MI,MIA,Michigan,9986857,NA,662550,156251,7669,2227,53857,168522,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master Only,NA,NA,NA,6,0,0,0,0,NA,NA,NA,NA,NA,No,156251,state,7842924,NA,NA,42,23,23,23,23
2021-01-11,MI,MIA,Michigan,9986857,NA,765900,222379,7669,2227,53857,168522,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,7,103350,66128,103350,66128,NA,NA,NA,NA,NA,No,222379,state,7842924,NA,NA,40,23,23,23,23
2021-01-12,MI,MIA,Michigan,9986857,NA,768150,227685,7692,2280,54628,173057,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,207786,19472,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,8,2250,5306,2250,5306,NA,NA,NA,NA,NA,No,0,state,7842924,NA,NA,40,23,23,23,23
2021-01-13,MI,MIA,Michigan,9986857,NA,772150,291519,7732,2919,82200,209319,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,259119,31937,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,9,4000,63834,4000,63834,51333,12465,NA,NA,NA,No,0,state,7842924,NA,NA,33,23,23,23,23
2021-01-14,MI,MIA,Michigan,9986857,NA,773650,327235,7747,3277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,286349,31937,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,10,1500,35716,1500,35716,27230,0,NA,NA,NA,No,0,state,7842924,NA,NA,29,23,23,23,23
2021-01-15,MI,MIA,Michigan,9986857,NA,773750,364182,7748,3647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,312415,48536,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,11,100,36947,100,36947,26066,16599,NA,NA,NA,No,0,state,7842924,NA,NA,27,23,23,23,23
2021-01-16,MI,MIA,Michigan,9986857,NA,773750,364182,7748,3647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,312415,48536,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master Only,NA,NA,NA,12,0,0,0,0,0,0,NA,NA,NA,No,0,state,7842924,NA,NA,27,23,23,23,23
2021-01-17,MI,MIA,Michigan,9986857,NA,773750,364182,7748,3647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,312415,48536,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master Only,NA,NA,NA,13,0,0,0,0,0,0,NA,NA,NA,No,0,state,7842924,NA,NA,27,23,23,23,23
2021-01-18,MI,MIA,Michigan,9986857,NA,773750,364182,7748,3647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,312415,48536,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master Only,NA,NA,NA,14,0,0,0,0,0,0,NA,NA,NA,No,0,state,7842924,NA,NA,27,23,23,23,23
2021-01-19,MI,MIA,Michigan,9986857,NA,773750,483592,7748,4842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,417228,62780,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,15,0,119410,0,119410,104813,14244,NA,NA,NA,No,0,state,7842924,NA,NA,26,23,23,23,23
2021-01-20,MI,MIA,Michigan,9986857,NA,1031100,508607,10325,5093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,434402,70535,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,16,257350,25015,257350,25015,17174,7755,NA,NA,NA,No,0,state,7842924,NA,NA,25,23,23,23,23
2021-01-21,MI,MIA,Michigan,9986857,NA,1059275,548844,10607,5496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,463917,81014,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,17,28175,40237,28175,40237,29515,10479,NA,NA,NA,No,0,state,7842924,NA,NA,24,23,23,23,23
2021-01-22,MI,MIA,Michigan,9986857,NA,1094275,595454,10957,5962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,497958,92473,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,18,35000,46610,35000,46610,34041,11459,NA,NA,NA,No,0,state,7842924,NA,NA,24,23,23,23,23
2021-01-23,MI,MIA,Michigan,9986857,NA,1095675,652661,10971,6535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,536228,105890,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,19,1400,57207,1400,57207,38270,13417,NA,NA,NA,No,0,state,7842924,NA,NA,20,23,23,23,23
2021-01-24,MI,MIA,Michigan,9986857,NA,1095675,695273,10971,6962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,573167,111243,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,20,0,42612,0,42612,36939,5353,NA,NA,NA,No,0,state,7842924,NA,NA,19,23,23,23,23
2021-01-25,MI,MIA,Michigan,9986857,NA,1095675,727437,10971,7284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,599665,116840,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,21,0,32164,0,32164,26498,5597,NA,NA,NA,No,0,state,7842924,NA,NA,16,23,23,23,23
2021-01-26,MI,MIA,Michigan,9986857,NA,1289025,742270,12907,7432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,611090,119962,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,22,193350,14833,193350,14833,11425,3122,NA,NA,NA,No,0,state,7842924,NA,NA,16,23,23,23,23
2021-01-27,MI,MIA,Michigan,9986857,NA,1352100,772031,13539,7730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,629437,131282,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,23,63075,29761,63075,29761,18347,11320,NA,NA,NA,No,0,state,7842924,NA,NA,18,23,23,23,23
2021-01-28,MI,MIA,Michigan,9986857,NA,1359700,814416,13615,8155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,659118,143757,NA,NA,NA,NA,NA,NA,-Inf,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,24,7600,42385,7600,42385,29681,12475,NA,NA,NA,No,0,state,7842924,NA,NA,18,23,23,23,23
2021-01-29,MI,MIA,Michigan,9986857,NA,1361500,866663,13633,8678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,695236,159723,NA,NA,NA,NA,NA,NA,-Inf,NA,6.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,25,1800,52247,1800,52247,36118,15966,NA,NA,NA,No,0,state,7842924,NA,NA,17,23,23,23,23
2021-01-30,MI,MIA,Michigan,9986857,NA,1362600,922423,13644,9236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,734903,175117,NA,NA,NA,NA,NA,NA,-Inf,NA,7.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,26,1100,55760,1100,55760,39667,15394,NA,NA,NA,No,0,state,7842924,NA,NA,18,23,23,23,23
2021-01-31,MI,MIA,Michigan,9986857,NA,1362600,977030,13644,9783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,772944,190777,NA,NA,NA,NA,NA,NA,-Inf,NA,7.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,27,0,54607,0,54607,38041,15660,NA,NA,NA,No,0,state,7842924,NA,NA,18,23,23,23,23
2021-02-01,MI,MIA,Michigan,9986857,NA,1362600,1005544,13644,10069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,794391,197770,NA,NA,NA,NA,NA,NA,-Inf,NA,7.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,28,0,28514,0,28514,21447,6993,NA,NA,NA,No,0,state,7842924,NA,NA,18,23,23,23,23
2021-02-02,MI,MIA,Michigan,9986857,NA,1608250,1015483,16104,10168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,801811,200265,NA,NA,NA,NA,NA,NA,-Inf,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,29,245650,9939,245650,9939,7420,2495,NA,NA,NA,No,0,state,7842924,NA,NA,19,23,23,23,23
2021-02-03,MI,MIA,Michigan,9986857,NA,1629000,1042268,16311,10436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,814362,214234,NA,NA,NA,NA,NA,NA,-Inf,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,30,20750,26785,20750,26785,12551,13969,NA,NA,NA,No,0,state,7842924,NA,NA,19,23,23,23,23
